Date,Day_numrecord,Time,Trial,Treatment,Cline,Cline_seg,Urch_STILL,Urch_MOVING,Urch_WALL,urch_GRAZE,urch_TOUCHKELP,urch_CREVICE,TOTAL_clinesegURCH,Pyc_position,Pyc_moving,Pyc_touching_urch,Pyc_eating_urch,Notes
7/25/23,3_1,8:25,5,Active 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,11,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,12,L,7,0,7,5,0,0,7,0,0,0,0,
7/25/23,3_1,8:25,5,Active 1,12,R,1,0,1,0,0,0,1,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_1,8:29,5,Active 2,1,L ,6,0,6,6,0,0,6,1,0,0,0,
7/25/23,3_1,8:29,5,Active 2,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,3,R,3,0,3,3,0,0,3,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,4,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,4,R,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,5,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,5,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,6,R,2,0,1,1,0,0,2,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,7,L,2,0,0,2,0,1,2,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,7,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,8,R,1,0,0,0,0,1,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,9,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,11,L,1,0,0,0,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,11,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:29,5,Active 2,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
7/25/23,3_1,8:34,5,Caged,1,L ,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,1,R,3,0,1,2,0,1,3,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,2,R,2,0,0,2,0,1,2,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,3,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,3,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,4,L,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,6,L,4,0,3,4,0,0,4,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,7,L,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,8,L,3,0,3,2,0,0,3,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,9,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,12,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_1,8:34,5,Caged,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_1,8:40,5,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,1,R,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:40,5,Control,2,L,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:40,5,Control,2,R,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_1,8:40,5,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,5,R,2,0,1,1,0,0,2,0,0,0,0,
7/25/23,3_1,8:40,5,Control,6,L,3,0,3,0,0,0,3,0,0,0,0,
7/25/23,3_1,8:40,5,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,7,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:40,5,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,8,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_1,8:40,5,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,9,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:40,5,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,10,L,4,0,3,4,0,0,4,0,0,0,0,
7/25/23,3_1,8:40,5,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,11,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:40,5,Control,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_1,8:40,5,Control,12,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_1,8:40,5,Control,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
7/25/23,3_2,11:31,5,Active 1,1,L ,0,0,0,0,0,0,0,1,0,0,0,
7/25/23,3_2,11:31,5,Active 1,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,3,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,4,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,5,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,6,R,3,0,1,1,0,0,3,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,7,R,2,0,0,1,0,1,2,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,8,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,9,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,10,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,11,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,12,L,8,0,8,4,0,0,8,0,0,0,0,
7/25/23,3_2,11:31,5,Active 1,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
7/25/23,3_2,11:36,5,Active 2,1,L ,6,0,6,4,0,0,6,1,0,0,0,
7/25/23,3_2,11:36,5,Active 2,1,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,3,R,3,0,3,3,0,0,3,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,4,R,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,5,L,2,0,1,2,0,0,2,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,5,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,6,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,7,L,2,0,1,1,0,1,2,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,7,R,2,0,0,1,0,0,2,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,11,R,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:36,5,Active 2,12,R,2,0,2,0,0,0,2,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_2,11:39,5,Caged,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,1,R,4,0,0,3,0,1,4,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,2,R,3,0,2,2,0,0,3,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,3,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,5,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,6,L,4,0,3,4,0,0,4,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,7,L,4,0,4,2,0,0,4,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,8,L,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,9,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,12,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_2,11:39,5,Caged,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_2,11:40,5,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,1,R,4,0,0,4,0,0,4,0,0,0,0,
7/25/23,3_2,11:40,5,Control,2,L,2,0,0,1,0,0,2,0,0,0,0,
7/25/23,3_2,11:40,5,Control,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,3,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_2,11:40,5,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,4,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:40,5,Control,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,7,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:40,5,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,8,L,5,0,4,3,0,0,5,0,0,0,0,
7/25/23,3_2,11:40,5,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,9,L,3,0,2,3,0,0,3,0,0,0,0,
7/25/23,3_2,11:40,5,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,10,L,5,0,4,4,0,0,5,0,0,0,0,
7/25/23,3_2,11:40,5,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_2,11:40,5,Control,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_2,11:40,5,Control,12,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_2,11:40,5,Control,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_3,14:36,5,Active 1,1,L ,0,0,0,0,0,0,0,1,0,0,0,
7/25/23,3_3,14:36,5,Active 1,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,3,L,3,0,3,3,0,0,3,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,4,L,4,0,3,1,0,0,4,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,6,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,7,R,1,0,0,1,0,1,1,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,8,R,2,0,0,1,0,1,2,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,9,L,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,10,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,12,L,8,0,8,4,0,0,8,0,0,0,0,
7/25/23,3_3,14:36,5,Active 1,12,R,2,0,2,0,0,0,2,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_3,14:40,5,Active 2,1,L ,7,0,7,7,0,0,7,1,0,0,0,
7/25/23,3_3,14:40,5,Active 2,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,3,R,3,0,3,3,0,0,3,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,4,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,5,L,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,5,R,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,6,R,1,0,0,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,7,L,1,0,0,1,0,1,1,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,7,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,9,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,11,R,3,0,3,3,0,0,3,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,12,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:40,5,Active 2,12,R,1,0,1,0,0,0,1,0,0,0,0,
,,,,,,,,,,,,,22,,,,,
7/25/23,3_3,14:45,5,Caged,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,1,R,3,0,2,2,0,0,3,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,2,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,2,R,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,3,L,2,0,2,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,4,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,5,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,6,L,2,0,2,1,0,0,2,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,7,L,3,0,3,2,0,0,3,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,7,R,1,0,0,0,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,8,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,8,R,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,9,L,1,0,1,1,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,10,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,11,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,12,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_3,14:45,5,Caged,12,R,0,0,0,0,0,0,0,0,0,0,0,
,,,,,,,,,,,,,23,,,,,
7/25/23,3_3,14:52,5,Control,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,1,R,4,0,0,4,0,0,4,0,0,0,0,
7/25/23,3_3,14:52,5,Control,2,L,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:52,5,Control,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,3,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,4,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,5,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,6,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,7,L,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_3,14:52,5,Control,7,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,8,L,4,0,3,4,0,0,4,0,0,0,0,
7/25/23,3_3,14:52,5,Control,8,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,9,L,3,0,3,2,0,0,3,0,0,0,0,
7/25/23,3_3,14:52,5,Control,9,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,10,L,6,0,5,5,0,0,6,0,0,0,0,
7/25/23,3_3,14:52,5,Control,10,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,11,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,11,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_3,14:52,5,Control,12,L,2,0,2,1,0,0,2,0,0,0,0,
7/25/23,3_3,14:52,5,Control,12,R,1,0,1,0,0,0,1,0,0,0,0,
,,,,,,,,,,,,,24,,,,,
7/25/23,3_4,17:33,5,Active 1,1,L ,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,1,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,2,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,2,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,3,L,4,0,4,4,0,0,4,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,3,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,4,L,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,4,R,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,5,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,5,R,1,0,1,0,0,0,1,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,6,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,6,R,2,0,0,2,0,0,2,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,7,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,7,R,1,0,0,1,0,1,1,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,8,L,0,0,0,0,0,0,0,0,0,0,0,
7/25/23,3_4,17:33,5,Active 1,8,R,2,0,1,0,0,1,2,0,0,0,0,
